freq_correct,sub_experiment_index,subject,date,timestamp,trial,stimulus,response,is_practice_trial,is_correct,response_time,BLACKOUT_TIME,DELAY_AFTER_REWARD,x,y,undesired_touch,screen_touched,cell_touched,button_touched,SDP_SINGLE_STIMULUS_TIME,SDP_PROBE_TRIAL_INTERVAL,SDP_LONG_A_TIME,SDP_SHORT_A_TIME,SDP_B_TIME,SDP_INTER_STIMULUS_TIME,SDP_DELAY
0,2,1,2019-11-14,13:39:26:648,1,AB,right,na,False,6.16,3000,1000,1091,204,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:39:26:650,1,AB,right,na,None,6.162,3000,1000,1091,204,True,PS,RT,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:39:34:987,2,AB,left,na,True,0.738,3000,1000,139,586,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:39:34:988,2,AB,left,na,None,0.739,3000,1000,139,586,True,PS,LB,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:39:41:654,3,AB,right,na,False,0.955,3000,1000,1065,150,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:39:41:656,3,AB,right,na,None,0.956,3000,1000,1065,150,True,PS,RT,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:39:50:548,4,AB,left,na,True,1.309,3000,1000,108,602,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:39:50:548,4,AB,left,na,None,1.309,3000,1000,108,602,True,PS,LB,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:39:57:192,5,AB,left,na,True,0.401,3000,1000,129,610,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:39:57:193,5,AB,left,na,None,0.402,3000,1000,129,610,True,PS,LB,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:03:204,6,BA,right,na,True,0.754,3000,1000,1121,136,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:03:204,6,BA,right,na,None,0.754,3000,1000,1121,136,True,PS,RT,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:09:628,7,AB,left,na,True,1.214,3000,1000,135,586,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:09:629,7,AB,left,na,None,1.215,3000,1000,135,586,True,PS,LB,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:15:574,8,AA,right,na,True,0.429,3000,1000,1122,130,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:15:574,8,AA,right,na,None,0.43,3000,1000,1122,130,True,PS,RT,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:21:246,9,BB,left,na,False,0.855,3000,1000,129,637,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:21:246,9,BB,left,na,None,0.855,3000,1000,129,637,True,PS,LB,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:28:470,10,BB,right,na,True,0.43,3000,1000,1123,123,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:28:471,10,BB,right,na,None,0.431,3000,1000,1123,123,True,PS,RT,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:34:853,11,BB,right,na,True,0.489,3000,1000,1117,170,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:34:854,11,BB,right,na,None,0.49,3000,1000,1117,170,True,PS,RT,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:40:199,12,BB,right,na,True,0.471,3000,1000,1104,156,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:40:199,12,BB,right,na,None,0.471,3000,1000,1104,156,True,PS,RT,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:45:657,13,AA,left,na,False,0.37,3000,1000,112,605,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:45:658,13,AA,left,na,None,0.371,3000,1000,112,605,True,PS,LB,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:48:669,13,AA,left,na,None,3.382,3000,1000,329,402,True,PS,LM,R1,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:53:241,14,AA,right,na,True,0.42,3000,1000,1151,132,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:40:53:242,14,AA,right,na,None,0.421,3000,1000,1151,132,True,PS,RT,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:41:00:730,15,AB,left,na,True,2.358,3000,1000,92,576,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:41:00:730,15,AB,left,na,None,2.358,3000,1000,92,576,True,PS,LB,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:41:06:188,16,AB,right,na,False,0.378,3000,1000,1115,128,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:41:06:188,16,AB,right,na,None,0.379,3000,1000,1115,128,True,PS,RT,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:41:09:44,16,AB,right,na,None,3.234,3000,1000,477,422,True,PS,MM,R1,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:41:14:429,17,AB,left,na,True,0.895,3000,1000,90,622,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:41:14:430,17,AB,left,na,None,0.895,3000,1000,90,622,True,PS,LB,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:41:20:347,18,AA,right,na,True,0.761,3000,1000,1127,137,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:41:20:347,18,AA,right,na,None,0.762,3000,1000,1127,137,True,PS,RT,None,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:41:25:583,19,AB,left,na,True,0.265,3000,1000,63,646,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,1,2019-11-14,13:41:25:583,19,AB,left,na,None,0.266,3000,1000,63,646,True,PS,LB,None,na,na,na,na,na,na,na
0.75,2,1,2019-11-14,13:41:30:710,20,AB,left,na,True,0.276,3000,1000,105,646,False,PS,LB,R1,na,na,na,na,na,na,na
0.75,2,1,2019-11-14,13:41:30:710,20,AB,left,na,None,0.276,3000,1000,105,646,True,PS,LB,None,na,na,na,na,na,na,na
0.75,2,1,2019-11-14,13:41:36:59,21,BA,left,na,False,0.299,3000,1000,82,655,False,PS,LB,R1,na,na,na,na,na,na,na
0.75,2,1,2019-11-14,13:41:36:60,21,BA,left,na,None,0.3,3000,1000,82,655,True,PS,LB,None,na,na,na,na,na,na,na
0.75,2,1,2019-11-14,13:41:38:44,21,BA,left,na,None,2.284,3000,1000,653,718,True,PS,MB,None,na,na,na,na,na,na,na
0.75,2,1,2019-11-14,13:41:44:111,22,BA,right,na,True,1.175,3000,1000,1135,158,False,PS,RT,R2,na,na,na,na,na,na,na
0.75,2,1,2019-11-14,13:41:44:111,22,BA,right,na,None,1.175,3000,1000,1135,158,True,PS,RT,None,na,na,na,na,na,na,na
0.8,2,1,2019-11-14,13:41:49:921,23,BA,right,na,True,0.999,3000,1000,1137,114,False,PS,RT,R2,na,na,na,na,na,na,na
0.8,2,1,2019-11-14,13:41:49:922,23,BA,right,na,None,1.0,3000,1000,1137,114,True,PS,RT,None,na,na,na,na,na,na,na
